camera,timestamp,x,y,zone
CAM 2,57.22383333333333,176,605,Cosmetics_Section
CAM 2,57.22383333333333,307,563,Cosmetics_Section
CAM 2,57.22383333333333,930,530,Cosmetics_Section
CAM 2,57.22383333333333,1114,511,Cosmetics_Section
CAM 2,57.22383333333333,1080,429,Cosmetics_Section
CAM 2,57.22383333333333,220,411,Cosmetics_Section
CAM 2,57.22383333333333,126,399,Cosmetics_Section
CAM 2,57.22383333333333,1216,393,Cosmetics_Section
CAM 2,57.22383333333333,807,719,Cosmetics_Section
CAM 2,57.22383333333333,583,351,Cosmetics_Section
CAM 2,57.22383333333333,178,265,Cosmetics_Section
CAM 2,57.22383333333333,107,231,Cosmetics_Section
CAM 2,57.22383333333333,185,206,Cosmetics_Section
CAM 2,57.22383333333333,1129,122,Cosmetics_Section
CAM 2,57.39066666666667,1423,1014,Cosmetics_Section
CAM 2,57.39066666666667,874,882,Cosmetics_Section
CAM 2,57.39066666666667,453,839,Cosmetics_Section
CAM 2,57.39066666666667,234,845,Cosmetics_Section
CAM 2,57.39066666666667,315,827,Cosmetics_Section
CAM 2,57.39066666666667,1329,783,Cosmetics_Section
CAM 2,57.39066666666667,1266,918,Cosmetics_Section
CAM 2,57.39066666666667,1317,721,Cosmetics_Section
CAM 2,57.39066666666667,1239,733,Cosmetics_Section
CAM 2,57.39066666666667,199,708,Cosmetics_Section
CAM 2,57.39066666666667,1118,657,Cosmetics_Section
CAM 2,57.39066666666667,303,668,Cosmetics_Section
CAM 2,57.39066666666667,1266,660,Cosmetics_Section
CAM 2,57.39066666666667,1316,615,Cosmetics_Section
CAM 2,57.39066666666667,1171,618,Cosmetics_Section
CAM 2,57.39066666666667,1108,605,Cosmetics_Section
CAM 2,57.39066666666667,185,605,Cosmetics_Section
CAM 2,57.39066666666667,1034,552,Cosmetics_Section
CAM 2,57.39066666666667,691,515,Cosmetics_Section
CAM 2,57.39066666666667,293,552,Cosmetics_Section
CAM 2,57.39066666666667,932,532,Cosmetics_Section
CAM 2,57.39066666666667,1123,485,Cosmetics_Section
CAM 2,57.39066666666667,1081,430,Cosmetics_Section
CAM 2,57.39066666666667,135,403,Cosmetics_Section
CAM 2,57.39066666666667,225,411,Cosmetics_Section
CAM 2,57.39066666666667,1215,394,Cosmetics_Section
CAM 2,57.39066666666667,807,698,Cosmetics_Section
CAM 2,57.39066666666667,178,267,Cosmetics_Section
CAM 2,57.39066666666667,106,231,Cosmetics_Section
CAM 2,57.39066666666667,190,203,Cosmetics_Section
CAM 2,57.39066666666667,1129,122,Cosmetics_Section
CAM 2,57.557500000000005,692,1063,Cosmetics_Section
CAM 2,57.557500000000005,1425,1013,Cosmetics_Section
CAM 2,57.557500000000005,946,903,Cosmetics_Section
CAM 2,57.557500000000005,451,839,Cosmetics_Section
CAM 2,57.557500000000005,234,846,Cosmetics_Section
CAM 2,57.557500000000005,315,821,Cosmetics_Section
CAM 2,57.557500000000005,1270,919,Cosmetics_Section
CAM 2,57.557500000000005,648,896,Cosmetics_Section
CAM 2,57.557500000000005,1312,720,Cosmetics_Section
CAM 2,57.557500000000005,1238,733,Cosmetics_Section
CAM 2,57.557500000000005,199,707,Cosmetics_Section
CAM 2,57.557500000000005,581,697,Cosmetics_Section
CAM 2,57.557500000000005,1119,658,Cosmetics_Section
CAM 2,57.557500000000005,304,674,Cosmetics_Section
CAM 2,57.557500000000005,1266,660,Cosmetics_Section
CAM 2,57.557500000000005,1315,614,Cosmetics_Section
CAM 2,57.557500000000005,1171,618,Cosmetics_Section
CAM 2,57.557500000000005,1127,607,Cosmetics_Section
CAM 2,57.557500000000005,1098,605,Cosmetics_Section
CAM 2,57.557500000000005,906,581,Cosmetics_Section
CAM 2,57.557500000000005,185,604,Cosmetics_Section
CAM 2,57.557500000000005,1022,552,Cosmetics_Section
CAM 2,57.557500000000005,689,515,Cosmetics_Section
CAM 2,57.557500000000005,289,551,Cosmetics_Section
CAM 2,57.557500000000005,889,509,Cosmetics_Section
CAM 2,57.557500000000005,951,536,Cosmetics_Section
CAM 2,57.557500000000005,524,499,Cosmetics_Section
CAM 2,57.557500000000005,1123,484,Cosmetics_Section
CAM 2,57.557500000000005,1081,430,Cosmetics_Section
CAM 2,57.557500000000005,228,411,Cosmetics_Section
CAM 2,57.557500000000005,1217,388,Cosmetics_Section
CAM 2,57.557500000000005,825,607,Cosmetics_Section
CAM 2,57.557500000000005,176,271,Cosmetics_Section
CAM 2,57.557500000000005,91,232,Cosmetics_Section
CAM 2,57.557500000000005,190,203,Cosmetics_Section
CAM 2,57.557500000000005,1131,122,Cosmetics_Section
CAM 2,57.724333333333334,693,1063,Cosmetics_Section
CAM 2,57.724333333333334,1424,1010,Cosmetics_Section
CAM 2,57.724333333333334,867,886,Cosmetics_Section
CAM 2,57.724333333333334,946,912,Cosmetics_Section
CAM 2,57.724333333333334,452,834,Cosmetics_Section
CAM 2,57.724333333333334,234,843,Cosmetics_Section
CAM 2,57.724333333333334,315,816,Cosmetics_Section
CAM 2,57.724333333333334,1271,916,Cosmetics_Section
CAM 2,57.724333333333334,1251,751,Cosmetics_Section
CAM 2,57.724333333333334,650,898,Cosmetics_Section
CAM 2,57.724333333333334,1310,718,Cosmetics_Section
CAM 2,57.724333333333334,1219,721,Cosmetics_Section
CAM 2,57.724333333333334,199,707,Cosmetics_Section
CAM 2,57.724333333333334,305,689,Cosmetics_Section
CAM 2,57.724333333333334,1267,660,Cosmetics_Section
CAM 2,57.724333333333334,1385,639,Cosmetics_Section
CAM 2,57.724333333333334,1315,615,Cosmetics_Section
CAM 2,57.724333333333334,1170,618,Cosmetics_Section
CAM 2,57.724333333333334,1100,600,Cosmetics_Section
CAM 2,57.724333333333334,907,582,Cosmetics_Section
CAM 2,57.724333333333334,186,604,Cosmetics_Section
CAM 2,57.724333333333334,967,559,Cosmetics_Section
CAM 2,57.724333333333334,1022,544,Cosmetics_Section
CAM 2,57.724333333333334,689,514,Cosmetics_Section
CAM 2,57.724333333333334,937,521,Cosmetics_Section
CAM 2,57.724333333333334,292,551,Cosmetics_Section
CAM 2,57.724333333333334,140,516,Cosmetics_Section
CAM 2,57.724333333333334,1124,484,Cosmetics_Section
CAM 2,57.724333333333334,1082,431,Cosmetics_Section
CAM 2,57.724333333333334,200,396,Cosmetics_Section
CAM 2,57.724333333333334,245,411,Cosmetics_Section
CAM 2,57.724333333333334,1220,390,Cosmetics_Section
CAM 2,57.724333333333334,817,607,Cosmetics_Section
CAM 2,57.724333333333334,176,272,Cosmetics_Section
CAM 2,57.724333333333334,89,233,Cosmetics_Section
CAM 2,57.724333333333334,189,202,Cosmetics_Section
CAM 2,57.724333333333334,1132,122,Cosmetics_Section
CAM 2,57.724333333333334,1820,81,Cosmetics_Section
CAM 2,57.724333333333334,1774,82,Cosmetics_Section
CAM 2,57.89116666666667,694,1063,Cosmetics_Section
CAM 2,57.89116666666667,1425,1003,Cosmetics_Section
CAM 2,57.89116666666667,865,888,Cosmetics_Section
CAM 2,57.89116666666667,945,912,Cosmetics_Section
CAM 2,57.89116666666667,448,829,Cosmetics_Section
CAM 2,57.89116666666667,234,844,Cosmetics_Section
CAM 2,57.89116666666667,1272,911,Cosmetics_Section
CAM 2,57.89116666666667,315,807,Cosmetics_Section
CAM 2,57.89116666666667,1251,750,Cosmetics_Section
CAM 2,57.89116666666667,651,898,Cosmetics_Section
CAM 2,57.89116666666667,1297,713,Cosmetics_Section
CAM 2,57.89116666666667,1220,716,Cosmetics_Section
CAM 2,57.89116666666667,200,707,Cosmetics_Section
CAM 2,57.89116666666667,581,692,Cosmetics_Section
CAM 2,57.89116666666667,306,690,Cosmetics_Section
CAM 2,57.89116666666667,1267,660,Cosmetics_Section
CAM 2,57.89116666666667,1380,637,Cosmetics_Section
CAM 2,57.89116666666667,1316,615,Cosmetics_Section
CAM 2,57.89116666666667,1170,618,Cosmetics_Section
CAM 2,57.89116666666667,907,582,Cosmetics_Section
CAM 2,57.89116666666667,187,605,Cosmetics_Section
CAM 2,57.89116666666667,1022,544,Cosmetics_Section
CAM 2,57.89116666666667,689,514,Cosmetics_Section
CAM 2,57.89116666666667,951,539,Cosmetics_Section
CAM 2,57.89116666666667,290,551,Cosmetics_Section
CAM 2,57.89116666666667,141,510,Cosmetics_Section
CAM 2,57.89116666666667,1165,491,Cosmetics_Section
CAM 2,57.89116666666667,1058,477,Cosmetics_Section
CAM 2,57.89116666666667,1082,431,Cosmetics_Section
CAM 2,57.89116666666667,202,393,Cosmetics_Section
CAM 2,57.89116666666667,1229,391,Cosmetics_Section
CAM 2,57.89116666666667,245,411,Cosmetics_Section
CAM 2,57.89116666666667,803,630,Cosmetics_Section
CAM 2,57.89116666666667,590,342,Cosmetics_Section
CAM 2,57.89116666666667,173,272,Cosmetics_Section
CAM 2,57.89116666666667,88,235,Cosmetics_Section
CAM 2,57.89116666666667,190,202,Cosmetics_Section
CAM 2,57.89116666666667,1741,191,Cosmetics_Section
CAM 2,57.89116666666667,1132,122,Cosmetics_Section
CAM 2,57.89116666666667,1821,81,Cosmetics_Section
CAM 2,57.89116666666667,1774,82,Cosmetics_Section
CAM 2,58.058,694,1063,Cosmetics_Section
CAM 2,58.058,1425,998,Cosmetics_Section
CAM 2,58.058,911,911,Cosmetics_Section
CAM 2,58.058,445,824,Cosmetics_Section
CAM 2,58.058,231,837,Cosmetics_Section
CAM 2,58.058,1276,906,Cosmetics_Section
CAM 2,58.058,311,798,Cosmetics_Section
CAM 2,58.058,653,899,Cosmetics_Section
CAM 2,58.058,1247,749,Cosmetics_Section
CAM 2,58.058,1295,712,Cosmetics_Section
CAM 2,58.058,1223,713,Cosmetics_Section
CAM 2,58.058,200,706,Cosmetics_Section
CAM 2,58.058,581,692,Cosmetics_Section
CAM 2,58.058,306,691,Cosmetics_Section
CAM 2,58.058,1267,659,Cosmetics_Section
CAM 2,58.058,1377,636,Cosmetics_Section
CAM 2,58.058,1315,615,Cosmetics_Section
CAM 2,58.058,1170,618,Cosmetics_Section
CAM 2,58.058,1246,602,Cosmetics_Section
CAM 2,58.058,908,582,Cosmetics_Section
CAM 2,58.058,188,605,Cosmetics_Section
CAM 2,58.058,1024,542,Cosmetics_Section
CAM 2,58.058,958,550,Cosmetics_Section
CAM 2,58.058,689,514,Cosmetics_Section
CAM 2,58.058,292,551,Cosmetics_Section
CAM 2,58.058,1166,491,Cosmetics_Section
CAM 2,58.058,1064,457,Cosmetics_Section
CAM 2,58.058,1230,383,Cosmetics_Section
CAM 2,58.058,241,410,Cosmetics_Section
CAM 2,58.058,803,631,Cosmetics_Section
CAM 2,58.058,590,342,Cosmetics_Section
CAM 2,58.058,171,272,Cosmetics_Section
CAM 2,58.058,189,202,Cosmetics_Section
CAM 2,58.058,1737,190,Cosmetics_Section
CAM 2,58.058,1139,122,Cosmetics_Section
CAM 2,58.058,1820,80,Cosmetics_Section
CAM 2,58.058,1775,82,Cosmetics_Section
CAM 2,58.224833333333336,694,1063,Cosmetics_Section
CAM 2,58.224833333333336,917,908,Cosmetics_Section
CAM 2,58.224833333333336,1277,902,Cosmetics_Section
CAM 2,58.224833333333336,307,796,Cosmetics_Section
CAM 2,58.224833333333336,656,901,Cosmetics_Section
CAM 2,58.224833333333336,1248,748,Cosmetics_Section
CAM 2,58.224833333333336,1294,712,Cosmetics_Section
CAM 2,58.224833333333336,1225,710,Cosmetics_Section
CAM 2,58.224833333333336,199,700,Cosmetics_Section
CAM 2,58.224833333333336,584,696,Cosmetics_Section
CAM 2,58.224833333333336,306,690,Cosmetics_Section
CAM 2,58.224833333333336,1267,657,Cosmetics_Section
CAM 2,58.224833333333336,1350,625,Cosmetics_Section
CAM 2,58.224833333333336,1170,619,Cosmetics_Section
CAM 2,58.224833333333336,861,601,Cosmetics_Section
CAM 2,58.224833333333336,1247,603,Cosmetics_Section
CAM 2,58.224833333333336,188,605,Cosmetics_Section
CAM 2,58.224833333333336,908,582,Cosmetics_Section
CAM 2,58.224833333333336,961,552,Cosmetics_Section
CAM 2,58.224833333333336,295,550,Cosmetics_Section
CAM 2,58.224833333333336,1178,494,Cosmetics_Section
CAM 2,58.224833333333336,1061,454,Cosmetics_Section
CAM 2,58.224833333333336,238,408,Cosmetics_Section
CAM 2,58.224833333333336,804,606,Cosmetics_Section
CAM 2,58.224833333333336,170,274,Cosmetics_Section
CAM 2,58.224833333333336,1732,187,Cosmetics_Section
CAM 2,58.224833333333336,1135,122,Cosmetics_Section
CAM 2,58.224833333333336,1818,80,Cosmetics_Section
CAM 2,58.224833333333336,1774,82,Cosmetics_Section
CAM 2,58.391666666666666,694,1063,Cosmetics_Section
CAM 2,58.391666666666666,914,907,Cosmetics_Section
CAM 2,58.391666666666666,1275,901,Cosmetics_Section
CAM 2,58.391666666666666,658,902,Cosmetics_Section
CAM 2,58.391666666666666,1254,748,Cosmetics_Section
CAM 2,58.391666666666666,1225,715,Cosmetics_Section
CAM 2,58.391666666666666,586,698,Cosmetics_Section
CAM 2,58.391666666666666,1267,657,Cosmetics_Section
CAM 2,58.391666666666666,1372,635,Cosmetics_Section
CAM 2,58.391666666666666,1316,615,Cosmetics_Section
CAM 2,58.391666666666666,1171,621,Cosmetics_Section
CAM 2,58.391666666666666,861,601,Cosmetics_Section
CAM 2,58.391666666666666,1247,602,Cosmetics_Section
CAM 2,58.391666666666666,908,582,Cosmetics_Section
CAM 2,58.391666666666666,182,586,Cosmetics_Section
CAM 2,58.391666666666666,963,552,Cosmetics_Section
CAM 2,58.391666666666666,297,534,Cosmetics_Section
CAM 2,58.391666666666666,1166,521,Cosmetics_Section
CAM 2,58.391666666666666,1198,472,Cosmetics_Section
CAM 2,58.391666666666666,1202,448,Cosmetics_Section
CAM 2,58.391666666666666,1061,466,Cosmetics_Section
CAM 2,58.391666666666666,1073,407,Cosmetics_Section
CAM 2,58.391666666666666,1219,402,Cosmetics_Section
CAM 2,58.391666666666666,1187,389,Cosmetics_Section
CAM 2,58.391666666666666,234,405,Cosmetics_Section
CAM 2,58.391666666666666,806,606,Cosmetics_Section
CAM 2,58.391666666666666,1731,187,Cosmetics_Section
CAM 2,58.391666666666666,168,235,Cosmetics_Section
CAM 2,58.391666666666666,1132,122,Cosmetics_Section
CAM 2,58.391666666666666,1818,79,Cosmetics_Section
CAM 2,58.391666666666666,1774,82,Cosmetics_Section
CAM 2,58.5585,694,1062,Cosmetics_Section
CAM 2,58.5585,917,905,Cosmetics_Section
CAM 2,58.5585,1273,900,Cosmetics_Section
CAM 2,58.5585,661,906,Cosmetics_Section
CAM 2,58.5585,1258,739,Cosmetics_Section
CAM 2,58.5585,266,732,Cosmetics_Section
CAM 2,58.5585,586,699,Cosmetics_Section
CAM 2,58.5585,208,729,Cosmetics_Section
CAM 2,58.5585,307,689,Cosmetics_Section
CAM 2,58.5585,1269,656,Cosmetics_Section
CAM 2,58.5585,1315,614,Cosmetics_Section
CAM 2,58.5585,1170,621,Cosmetics_Section
CAM 2,58.5585,199,621,Cosmetics_Section
CAM 2,58.5585,848,585,Cosmetics_Section
CAM 2,58.5585,907,582,Cosmetics_Section
CAM 2,58.5585,949,551,Cosmetics_Section
CAM 2,58.5585,1174,530,Cosmetics_Section
CAM 2,58.5585,299,530,Cosmetics_Section
CAM 2,58.5585,1195,473,Cosmetics_Section
CAM 2,58.5585,1060,466,Cosmetics_Section
CAM 2,58.5585,1170,429,Cosmetics_Section
CAM 2,58.5585,1071,405,Cosmetics_Section
CAM 2,58.5585,1220,402,Cosmetics_Section
CAM 2,58.5585,230,408,Cosmetics_Section
CAM 2,58.5585,805,606,Cosmetics_Section
CAM 2,58.5585,1730,187,Cosmetics_Section
CAM 2,58.5585,170,239,Cosmetics_Section
CAM 2,58.5585,1132,122,Cosmetics_Section
CAM 2,58.5585,1818,79,Cosmetics_Section
CAM 2,58.5585,1774,82,Cosmetics_Section
CAM 2,58.72533333333333,694,1062,Cosmetics_Section
CAM 2,58.72533333333333,1263,899,Cosmetics_Section
CAM 2,58.72533333333333,749,909,Cosmetics_Section
CAM 2,58.72533333333333,1257,738,Cosmetics_Section
CAM 2,58.72533333333333,252,763,Cosmetics_Section
CAM 2,58.72533333333333,1059,786,Cosmetics_Section
CAM 2,58.72533333333333,206,758,Cosmetics_Section
CAM 2,58.72533333333333,1270,651,Cosmetics_Section
CAM 2,58.72533333333333,279,693,Cosmetics_Section
CAM 2,58.72533333333333,1315,615,Cosmetics_Section
CAM 2,58.72533333333333,1167,622,Cosmetics_Section
CAM 2,58.72533333333333,1258,602,Cosmetics_Section
CAM 2,58.72533333333333,195,619,Cosmetics_Section
CAM 2,58.72533333333333,845,583,Cosmetics_Section
CAM 2,58.72533333333333,908,582,Cosmetics_Section
CAM 2,58.72533333333333,156,550,Cosmetics_Section
CAM 2,58.72533333333333,1173,536,Cosmetics_Section
CAM 2,58.72533333333333,946,549,Cosmetics_Section
CAM 2,58.72533333333333,298,539,Cosmetics_Section
CAM 2,58.72533333333333,1169,463,Cosmetics_Section
CAM 2,58.72533333333333,1212,448,Cosmetics_Section
CAM 2,58.72533333333333,1056,462,Cosmetics_Section
CAM 2,58.72533333333333,1071,405,Cosmetics_Section
CAM 2,58.72533333333333,1220,401,Cosmetics_Section
CAM 2,58.72533333333333,224,410,Cosmetics_Section
CAM 2,58.72533333333333,753,533,Cosmetics_Section
CAM 2,58.72533333333333,1731,186,Cosmetics_Section
CAM 2,58.72533333333333,169,239,Cosmetics_Section
CAM 2,58.72533333333333,1129,122,Cosmetics_Section
CAM 2,58.72533333333333,1774,82,Cosmetics_Section
CAM 2,58.72533333333333,1822,82,Cosmetics_Section
CAM 2,58.89216666666667,694,1062,Cosmetics_Section
CAM 2,58.89216666666667,1261,898,Cosmetics_Section
CAM 2,58.89216666666667,749,909,Cosmetics_Section
CAM 2,58.89216666666667,1258,742,Cosmetics_Section
CAM 2,58.89216666666667,1059,784,Cosmetics_Section
CAM 2,58.89216666666667,224,783,Cosmetics_Section
CAM 2,58.89216666666667,1315,614,Cosmetics_Section
CAM 2,58.89216666666667,1167,623,Cosmetics_Section
CAM 2,58.89216666666667,277,679,Cosmetics_Section
CAM 2,58.89216666666667,1259,597,Cosmetics_Section
CAM 2,58.89216666666667,192,610,Cosmetics_Section
CAM 2,58.89216666666667,845,583,Cosmetics_Section
CAM 2,58.89216666666667,908,582,Cosmetics_Section
CAM 2,58.89216666666667,302,573,Cosmetics_Section
CAM 2,58.89216666666667,1172,536,Cosmetics_Section
CAM 2,58.89216666666667,945,549,Cosmetics_Section
CAM 2,58.89216666666667,146,543,Cosmetics_Section
CAM 2,58.89216666666667,290,522,Cosmetics_Section
CAM 2,58.89216666666667,1168,463,Cosmetics_Section
CAM 2,58.89216666666667,1212,448,Cosmetics_Section
CAM 2,58.89216666666667,1054,462,Cosmetics_Section
CAM 2,58.89216666666667,1070,405,Cosmetics_Section
CAM 2,58.89216666666667,1220,400,Cosmetics_Section
CAM 2,58.89216666666667,217,412,Cosmetics_Section
CAM 2,58.89216666666667,753,532,Cosmetics_Section
CAM 2,58.89216666666667,169,243,Cosmetics_Section
CAM 2,58.89216666666667,1732,185,Cosmetics_Section
CAM 2,58.89216666666667,1122,121,Cosmetics_Section
CAM 2,58.89216666666667,1774,82,Cosmetics_Section
CAM 2,58.89216666666667,1822,82,Cosmetics_Section
CAM 2,59.059000000000005,1126,1069,Cosmetics_Section
CAM 2,59.059000000000005,694,1063,Cosmetics_Section
CAM 2,59.059000000000005,1259,897,Cosmetics_Section
CAM 2,59.059000000000005,750,909,Cosmetics_Section
CAM 2,59.059000000000005,1061,777,Cosmetics_Section
CAM 2,59.059000000000005,220,785,Cosmetics_Section
CAM 2,59.059000000000005,1315,615,Cosmetics_Section
CAM 2,59.059000000000005,1166,623,Cosmetics_Section
CAM 2,59.059000000000005,1246,586,Cosmetics_Section
CAM 2,59.059000000000005,845,583,Cosmetics_Section
CAM 2,59.059000000000005,908,582,Cosmetics_Section
CAM 2,59.059000000000005,284,638,Cosmetics_Section
CAM 2,59.059000000000005,1172,536,Cosmetics_Section
CAM 2,59.059000000000005,944,548,Cosmetics_Section
CAM 2,59.059000000000005,161,577,Cosmetics_Section
CAM 2,59.059000000000005,1168,458,Cosmetics_Section
CAM 2,59.059000000000005,1212,448,Cosmetics_Section
CAM 2,59.059000000000005,1053,462,Cosmetics_Section
CAM 2,59.059000000000005,1070,405,Cosmetics_Section
CAM 2,59.059000000000005,1220,398,Cosmetics_Section
CAM 2,59.059000000000005,205,416,Cosmetics_Section
CAM 2,59.059000000000005,758,521,Cosmetics_Section
CAM 2,59.059000000000005,169,245,Cosmetics_Section
CAM 2,59.059000000000005,1733,184,Cosmetics_Section
CAM 2,59.059000000000005,1120,120,Cosmetics_Section
CAM 2,59.059000000000005,1774,82,Cosmetics_Section
CAM 2,59.059000000000005,1822,82,Cosmetics_Section
CAM 2,59.225833333333334,1093,1065,Cosmetics_Section
CAM 2,59.225833333333334,694,1063,Cosmetics_Section
CAM 2,59.225833333333334,1257,894,Cosmetics_Section
CAM 2,59.225833333333334,749,910,Cosmetics_Section
CAM 2,59.225833333333334,1060,775,Cosmetics_Section
CAM 2,59.225833333333334,197,785,Cosmetics_Section
CAM 2,59.225833333333334,1168,627,Cosmetics_Section
CAM 2,59.225833333333334,1314,613,Cosmetics_Section
CAM 2,59.225833333333334,1248,588,Cosmetics_Section
CAM 2,59.225833333333334,844,582,Cosmetics_Section
CAM 2,59.225833333333334,908,582,Cosmetics_Section
CAM 2,59.225833333333334,610,553,Cosmetics_Section
CAM 2,59.225833333333334,1184,537,Cosmetics_Section
CAM 2,59.225833333333334,290,665,Cosmetics_Section
CAM 2,59.225833333333334,944,548,Cosmetics_Section
CAM 2,59.225833333333334,153,576,Cosmetics_Section
CAM 2,59.225833333333334,1212,448,Cosmetics_Section
CAM 2,59.225833333333334,1170,456,Cosmetics_Section
CAM 2,59.225833333333334,1051,462,Cosmetics_Section
CAM 2,59.225833333333334,1069,405,Cosmetics_Section
CAM 2,59.225833333333334,1220,397,Cosmetics_Section
CAM 2,59.225833333333334,156,418,Cosmetics_Section
CAM 2,59.225833333333334,233,411,Cosmetics_Section
CAM 2,59.225833333333334,756,520,Cosmetics_Section
CAM 2,59.225833333333334,170,242,Cosmetics_Section
CAM 2,59.225833333333334,1734,185,Cosmetics_Section
CAM 2,59.225833333333334,1142,123,Cosmetics_Section
CAM 2,59.225833333333334,1774,82,Cosmetics_Section
CAM 2,59.225833333333334,1822,82,Cosmetics_Section
CAM 2,59.39266666666667,693,1063,Cosmetics_Section
CAM 2,59.39266666666667,1105,1060,Cosmetics_Section
CAM 2,59.39266666666667,354,863,Cosmetics_Section
CAM 2,59.39266666666667,1257,887,Cosmetics_Section
CAM 2,59.39266666666667,749,910,Cosmetics_Section
CAM 2,59.39266666666667,241,807,Cosmetics_Section
CAM 2,59.39266666666667,1059,770,Cosmetics_Section
CAM 2,59.39266666666667,939,673,Cosmetics_Section
CAM 2,59.39266666666667,1165,624,Cosmetics_Section
CAM 2,59.39266666666667,859,600,Cosmetics_Section
CAM 2,59.39266666666667,1242,586,Cosmetics_Section
CAM 2,59.39266666666667,829,571,Cosmetics_Section
CAM 2,59.39266666666667,907,582,Cosmetics_Section
CAM 2,59.39266666666667,1185,538,Cosmetics_Section
CAM 2,59.39266666666667,943,547,Cosmetics_Section
CAM 2,59.39266666666667,285,664,Cosmetics_Section
CAM 2,59.39266666666667,151,690,Cosmetics_Section
CAM 2,59.39266666666667,64,503,Cosmetics_Section
CAM 2,59.39266666666667,1211,450,Cosmetics_Section
CAM 2,59.39266666666667,1160,456,Cosmetics_Section
CAM 2,59.39266666666667,1045,462,Cosmetics_Section
CAM 2,59.39266666666667,17,455,Cosmetics_Section
CAM 2,59.39266666666667,1069,405,Cosmetics_Section
CAM 2,59.39266666666667,1220,396,Cosmetics_Section
CAM 2,59.39266666666667,136,419,Cosmetics_Section
CAM 2,59.39266666666667,233,411,Cosmetics_Section
CAM 2,59.39266666666667,682,519,Cosmetics_Section
CAM 2,59.39266666666667,169,250,Cosmetics_Section
CAM 2,59.39266666666667,1737,184,Cosmetics_Section
CAM 2,59.39266666666667,1774,82,Cosmetics_Section
CAM 2,59.39266666666667,1833,82,Cosmetics_Section
CAM 2,59.5595,694,1063,Cosmetics_Section
CAM 2,59.5595,1099,1055,Cosmetics_Section
CAM 2,59.5595,1257,874,Cosmetics_Section
CAM 2,59.5595,241,814,Cosmetics_Section
CAM 2,59.5595,749,910,Cosmetics_Section
CAM 2,59.5595,1059,761,Cosmetics_Section
CAM 2,59.5595,940,674,Cosmetics_Section
CAM 2,59.5595,1238,587,Cosmetics_Section
CAM 2,59.5595,829,569,Cosmetics_Section
CAM 2,59.5595,92,577,Cosmetics_Section
CAM 2,59.5595,1184,538,Cosmetics_Section
CAM 2,59.5595,942,547,Cosmetics_Section
CAM 2,59.5595,306,694,Cosmetics_Section
CAM 2,59.5595,496,515,Cosmetics_Section
CAM 2,59.5595,163,685,Cosmetics_Section
CAM 2,59.5595,63,508,Cosmetics_Section
CAM 2,59.5595,1211,459,Cosmetics_Section
CAM 2,59.5595,1160,455,Cosmetics_Section
CAM 2,59.5595,1043,461,Cosmetics_Section
CAM 2,59.5595,19,464,Cosmetics_Section
CAM 2,59.5595,1220,395,Cosmetics_Section
CAM 2,59.5595,1068,400,Cosmetics_Section
CAM 2,59.5595,128,420,Cosmetics_Section
CAM 2,59.5595,232,412,Cosmetics_Section
CAM 2,59.5595,650,519,Cosmetics_Section
CAM 2,59.5595,169,249,Cosmetics_Section
CAM 2,59.5595,1737,183,Cosmetics_Section
CAM 2,59.5595,1824,86,Cosmetics_Section
CAM 2,59.5595,1774,82,Cosmetics_Section
CAM 2,59.726333333333336,588,1052,Cosmetics_Section
CAM 2,59.726333333333336,1000,1040,Cosmetics_Section
CAM 2,59.726333333333336,1117,1048,Cosmetics_Section
CAM 2,59.726333333333336,225,836,Cosmetics_Section
CAM 2,59.726333333333336,1248,863,Cosmetics_Section
CAM 2,59.726333333333336,748,909,Cosmetics_Section
CAM 2,59.726333333333336,1061,752,Cosmetics_Section
CAM 2,59.726333333333336,1076,702,Cosmetics_Section
CAM 2,59.726333333333336,235,717,Cosmetics_Section
CAM 2,59.726333333333336,977,688,Cosmetics_Section
CAM 2,59.726333333333336,909,658,Cosmetics_Section
CAM 2,59.726333333333336,81,576,Cosmetics_Section
CAM 2,59.726333333333336,1183,538,Cosmetics_Section
CAM 2,59.726333333333336,939,546,Cosmetics_Section
CAM 2,59.726333333333336,493,512,Cosmetics_Section
CAM 2,59.726333333333336,301,693,Cosmetics_Section
CAM 2,59.726333333333336,160,680,Cosmetics_Section
CAM 2,59.726333333333336,1160,457,Cosmetics_Section
CAM 2,59.726333333333336,1211,459,Cosmetics_Section
CAM 2,59.726333333333336,1038,460,Cosmetics_Section
CAM 2,59.726333333333336,38,478,Cosmetics_Section
CAM 2,59.726333333333336,1069,404,Cosmetics_Section
CAM 2,59.726333333333336,104,420,Cosmetics_Section
CAM 2,59.726333333333336,1220,394,Cosmetics_Section
CAM 2,59.726333333333336,232,413,Cosmetics_Section
CAM 2,59.726333333333336,644,520,Cosmetics_Section
CAM 2,59.726333333333336,169,248,Cosmetics_Section
CAM 2,59.726333333333336,1738,183,Cosmetics_Section
CAM 2,59.726333333333336,1825,86,Cosmetics_Section
CAM 2,59.726333333333336,1774,82,Cosmetics_Section
CAM 2,59.893166666666666,588,1052,Cosmetics_Section
CAM 2,59.893166666666666,1041,1036,Cosmetics_Section
CAM 2,59.893166666666666,1118,1038,Cosmetics_Section
CAM 2,59.893166666666666,224,838,Cosmetics_Section
CAM 2,59.893166666666666,1245,862,Cosmetics_Section
CAM 2,59.893166666666666,748,909,Cosmetics_Section
